datetime,ensemble_id,afvoergeb_id,value
2026-05-01 02:00:00,15,AFVG1,3.5345
2026-05-01 03:00:00,15,AFVG1,3.4813
2026-05-01 04:00:00,15,AFVG1,3.6247
2026-05-01 05:00:00,15,AFVG1,3.2468
2026-05-01 06:00:00,15,AFVG1,3.5003
2026-05-01 07:00:00,15,AFVG1,3.6637
2026-05-01 08:00:00,15,AFVG1,3.6933
2026-05-01 09:00:00,15,AFVG1,3.3585
2026-05-01 10:00:00,15,AFVG1,3.4096
2026-05-01 11:00:00,15,AFVG1,3.6989
2026-05-01 12:00:00,15,AFVG1,3.1744
2026-05-01 13:00:00,15,AFVG1,3.339
2026-05-01 14:00:00,15,AFVG1,3.3252
2026-05-01 15:00:00,15,AFVG1,3.2719
2026-05-01 16:00:00,15,AFVG1,3.0475
2026-05-01 17:00:00,15,AFVG1,3.2695
2026-05-01 18:00:00,15,AFVG1,3.191
2026-05-01 19:00:00,15,AFVG1,3.2591
2026-05-01 20:00:00,15,AFVG1,2.7933
2026-05-01 21:00:00,15,AFVG1,2.7627
2026-05-01 22:00:00,15,AFVG1,2.9199
2026-05-01 23:00:00,15,AFVG1,2.9463
2026-05-02 00:00:00,15,AFVG1,2.59
2026-05-02 01:00:00,15,AFVG1,2.2791
2026-05-02 02:00:00,15,AFVG1,2.3926
2026-05-02 03:00:00,15,AFVG1,2.487
2026-05-02 04:00:00,15,AFVG1,2.3623
2026-05-02 05:00:00,15,AFVG1,2.3476
2026-05-02 06:00:00,15,AFVG1,2.3916
2026-05-02 07:00:00,15,AFVG1,1.9631
2026-05-02 08:00:00,15,AFVG1,1.8204
2026-05-02 09:00:00,15,AFVG1,1.7077
2026-05-02 10:00:00,15,AFVG1,1.806
2026-05-02 11:00:00,15,AFVG1,1.9183
2026-05-02 12:00:00,15,AFVG1,1.9706
2026-05-02 13:00:00,15,AFVG1,1.6958
2026-05-02 14:00:00,15,AFVG1,1.6226
2026-05-02 15:00:00,15,AFVG1,1.5639
2026-05-02 16:00:00,15,AFVG1,1.7376
2026-05-02 17:00:00,15,AFVG1,1.4157
2026-05-02 18:00:00,15,AFVG1,1.4974
2026-05-02 19:00:00,15,AFVG1,1.4915
2026-05-02 20:00:00,15,AFVG1,1.4959
2026-05-02 21:00:00,15,AFVG1,1.7751
2026-05-02 22:00:00,15,AFVG1,1.3808
2026-05-02 23:00:00,15,AFVG1,1.9004
2026-05-03 00:00:00,15,AFVG1,1.4582
2026-05-03 01:00:00,15,AFVG1,1.4642
2026-05-03 02:00:00,15,AFVG1,1.5253
2026-05-03 03:00:00,15,AFVG1,1.765
2026-05-03 04:00:00,15,AFVG1,1.7147
2026-05-03 05:00:00,15,AFVG1,1.9394
2026-05-03 06:00:00,15,AFVG1,1.7072
2026-05-03 07:00:00,15,AFVG1,1.6439
2026-05-03 08:00:00,15,AFVG1,1.9077
2026-05-03 09:00:00,15,AFVG1,2.0774
2026-05-03 10:00:00,15,AFVG1,1.8903
2026-05-03 11:00:00,15,AFVG1,2.1728
2026-05-03 12:00:00,15,AFVG1,2.3493
2026-05-03 13:00:00,15,AFVG1,2.2297
2026-05-03 14:00:00,15,AFVG1,2.3099
2026-05-03 15:00:00,15,AFVG1,2.3525
2026-05-03 16:00:00,15,AFVG1,2.5785
2026-05-03 17:00:00,15,AFVG1,2.7509
2026-05-03 18:00:00,15,AFVG1,3.1758
2026-05-03 19:00:00,15,AFVG1,3.0178
2026-05-03 20:00:00,15,AFVG1,2.7308
2026-05-03 21:00:00,15,AFVG1,2.7636
2026-05-03 22:00:00,15,AFVG1,3.0482
2026-05-03 23:00:00,15,AFVG1,3.3673
2026-05-01 00:00:00,16,AFVG1,3.4987
2026-05-01 01:00:00,16,AFVG1,3.3541
2026-05-01 02:00:00,16,AFVG1,3.6102
2026-05-01 03:00:00,16,AFVG1,3.6865
2026-05-01 04:00:00,16,AFVG1,3.7124
2026-05-01 05:00:00,16,AFVG1,3.3395
2026-05-01 06:00:00,16,AFVG1,3.5644
2026-05-01 07:00:00,16,AFVG1,3.2991
2026-05-01 08:00:00,16,AFVG1,3.356
2026-05-01 09:00:00,16,AFVG1,3.2638
2026-05-01 10:00:00,16,AFVG1,3.3884
2026-05-01 11:00:00,16,AFVG1,3.178
2026-05-01 12:00:00,16,AFVG1,3.4692
2026-05-01 13:00:00,16,AFVG1,3.3047
2026-05-01 14:00:00,16,AFVG1,3.1249
2026-05-01 15:00:00,16,AFVG1,3.2701
2026-05-01 16:00:00,16,AFVG1,3.3648
2026-05-01 17:00:00,16,AFVG1,3.1205
2026-05-01 18:00:00,16,AFVG1,2.9107
2026-05-01 19:00:00,16,AFVG1,2.8818
2026-05-01 20:00:00,16,AFVG1,2.8319
2026-05-01 21:00:00,16,AFVG1,2.663
2026-05-01 22:00:00,16,AFVG1,2.4304
2026-05-01 23:00:00,16,AFVG1,2.548
2026-05-02 00:00:00,16,AFVG1,2.708
2026-05-02 01:00:00,16,AFVG1,2.3142
2026-05-02 02:00:00,16,AFVG1,2.0659
2026-05-02 03:00:00,16,AFVG1,2.2603
2026-05-02 04:00:00,16,AFVG1,2.3587
2026-05-02 05:00:00,16,AFVG1,1.8568
2026-05-02 06:00:00,16,AFVG1,2.0681
2026-05-02 07:00:00,16,AFVG1,2.0291
2026-05-02 08:00:00,16,AFVG1,1.9793
2026-05-02 09:00:00,16,AFVG1,1.9179
2026-05-02 10:00:00,16,AFVG1,1.8657
2026-05-02 11:00:00,16,AFVG1,1.4822
2026-05-02 12:00:00,16,AFVG1,1.7628
2026-05-02 13:00:00,16,AFVG1,1.8334
2026-05-02 14:00:00,16,AFVG1,1.556
2026-05-02 15:00:00,16,AFVG1,1.6138
2026-05-02 16:00:00,16,AFVG1,1.3812
2026-05-02 17:00:00,16,AFVG1,1.7108
2026-05-02 18:00:00,16,AFVG1,1.4115
2026-05-02 19:00:00,16,AFVG1,1.7475
2026-05-02 20:00:00,16,AFVG1,1.4458
2026-05-02 21:00:00,16,AFVG1,1.6141
2026-05-02 22:00:00,16,AFVG1,1.4489
2026-05-02 23:00:00,16,AFVG1,1.8338
2026-05-03 00:00:00,16,AFVG1,1.2861
2026-05-03 01:00:00,16,AFVG1,1.6735
2026-05-03 02:00:00,16,AFVG1,1.3485
2026-05-03 03:00:00,16,AFVG1,1.5278
2026-05-03 04:00:00,16,AFVG1,2.046
2026-05-03 05:00:00,16,AFVG1,1.9571
2026-05-03 06:00:00,16,AFVG1,1.5828
2026-05-03 07:00:00,16,AFVG1,1.9512
2026-05-03 08:00:00,16,AFVG1,1.9307
2026-05-03 09:00:00,16,AFVG1,2.1839
2026-05-03 10:00:00,16,AFVG1,2.4537
2026-05-03 11:00:00,16,AFVG1,2.3541
2026-05-03 12:00:00,16,AFVG1,2.4027
2026-05-03 13:00:00,16,AFVG1,2.4964
2026-05-03 14:00:00,16,AFVG1,2.3396
2026-05-03 15:00:00,16,AFVG1,2.6919
2026-05-03 16:00:00,16,AFVG1,2.8075
2026-05-03 17:00:00,16,AFVG1,2.6589
2026-05-03 18:00:00,16,AFVG1,2.7341
2026-05-03 19:00:00,16,AFVG1,3.1254
2026-05-03 20:00:00,16,AFVG1,3.0138
2026-05-03 21:00:00,16,AFVG1,2.8831
2026-05-03 22:00:00,16,AFVG1,3.0575
2026-05-03 23:00:00,16,AFVG1,3.1156
2026-05-01 00:00:00,17,AFVG1,3.4187
2026-05-01 01:00:00,17,AFVG1,3.4452
2026-05-01 02:00:00,17,AFVG1,3.4398
2026-05-01 03:00:00,17,AFVG1,3.7425
2026-05-01 04:00:00,17,AFVG1,3.6237
2026-05-01 05:00:00,17,AFVG1,3.7218
2026-05-01 06:00:00,17,AFVG1,3.2387
2026-05-01 07:00:00,17,AFVG1,3.4962
2026-05-01 08:00:00,17,AFVG1,3.6356
2026-05-01 09:00:00,17,AFVG1,3.5414
2026-05-01 10:00:00,17,AFVG1,3.2974
2026-05-01 11:00:00,17,AFVG1,3.2464
2026-05-01 12:00:00,17,AFVG1,3.4583
2026-05-01 13:00:00,17,AFVG1,3.2313
2026-05-01 14:00:00,17,AFVG1,3.304
2026-05-01 15:00:00,17,AFVG1,3.1689
2026-05-01 16:00:00,17,AFVG1,3.062
2026-05-01 17:00:00,17,AFVG1,3.0278
2026-05-01 18:00:00,17,AFVG1,2.812
2026-05-01 19:00:00,17,AFVG1,3.1152
2026-05-01 20:00:00,17,AFVG1,2.8633
2026-05-01 21:00:00,17,AFVG1,2.9101
2026-05-01 22:00:00,17,AFVG1,2.5386
2026-05-01 23:00:00,17,AFVG1,2.4538
2026-05-02 00:00:00,17,AFVG1,2.4037
2026-05-02 01:00:00,17,AFVG1,2.2394
2026-05-02 02:00:00,17,AFVG1,2.3883
2026-05-02 03:00:00,17,AFVG1,2.3129
2026-05-02 04:00:00,17,AFVG1,2.0505
2026-05-02 05:00:00,17,AFVG1,2.0036
2026-05-02 06:00:00,17,AFVG1,2.0352
2026-05-02 07:00:00,17,AFVG1,1.7966
2026-05-02 08:00:00,17,AFVG1,1.7829
2026-05-02 09:00:00,17,AFVG1,2.0178
2026-05-02 10:00:00,17,AFVG1,1.6162
2026-05-02 11:00:00,17,AFVG1,1.6004
2026-05-02 12:00:00,17,AFVG1,2.0091
2026-05-02 13:00:00,17,AFVG1,1.2759
2026-05-02 14:00:00,17,AFVG1,1.3849
2026-05-02 15:00:00,17,AFVG1,1.8065
2026-05-02 16:00:00,17,AFVG1,1.4564
2026-05-02 17:00:00,17,AFVG1,1.5806
2026-05-02 18:00:00,17,AFVG1,1.8182
2026-05-02 19:00:00,17,AFVG1,1.3943
2026-05-02 20:00:00,17,AFVG1,1.4217
2026-05-02 21:00:00,17,AFVG1,1.5874
2026-05-02 22:00:00,17,AFVG1,1.5366
2026-05-02 23:00:00,17,AFVG1,1.498
2026-05-03 00:00:00,17,AFVG1,1.5919
2026-05-03 01:00:00,17,AFVG1,1.454
2026-05-03 02:00:00,17,AFVG1,1.7703
2026-05-03 03:00:00,17,AFVG1,1.8784
2026-05-03 04:00:00,17,AFVG1,1.787
2026-05-03 05:00:00,17,AFVG1,1.8403
2026-05-03 06:00:00,17,AFVG1,2.0233
2026-05-03 07:00:00,17,AFVG1,1.9312
2026-05-03 08:00:00,17,AFVG1,2.0401
2026-05-03 09:00:00,17,AFVG1,2.1533
2026-05-03 10:00:00,17,AFVG1,2.4639
2026-05-03 11:00:00,17,AFVG1,2.317
2026-05-03 12:00:00,17,AFVG1,2.3899
2026-05-03 13:00:00,17,AFVG1,2.4655
2026-05-03 14:00:00,17,AFVG1,2.5158
2026-05-03 15:00:00,17,AFVG1,2.5114
2026-05-03 16:00:00,17,AFVG1,2.6
2026-05-03 17:00:00,17,AFVG1,2.9469
2026-05-03 18:00:00,17,AFVG1,2.8103
2026-05-03 19:00:00,17,AFVG1,2.9846
2026-05-03 20:00:00,17,AFVG1,2.9711
2026-05-03 21:00:00,17,AFVG1,2.9114
2026-05-03 22:00:00,17,AFVG1,3.1047
2026-05-03 23:00:00,17,AFVG1,3.4431
2026-05-01 00:00:00,18,AFVG1,3.3899
2026-05-01 01:00:00,18,AFVG1,3.3728
2026-05-01 02:00:00,18,AFVG1,3.4254
2026-05-01 03:00:00,18,AFVG1,3.448
2026-05-01 04:00:00,18,AFVG1,3.534
2026-05-01 05:00:00,18,AFVG1,3.4327
2026-05-01 06:00:00,18,AFVG1,3.4675
2026-05-01 07:00:00,18,AFVG1,3.3895
2026-05-01 08:00:00,18,AFVG1,3.491
2026-05-01 09:00:00,18,AFVG1,3.4518
2026-05-01 10:00:00,18,AFVG1,3.3983
2026-05-01 11:00:00,18,AFVG1,3.417
2026-05-01 12:00:00,18,AFVG1,3.2569
2026-05-01 13:00:00,18,AFVG1,3.3981
2026-05-01 14:00:00,18,AFVG1,3.2255
2026-05-01 15:00:00,18,AFVG1,3.3136
2026-05-01 16:00:00,18,AFVG1,3.0092
2026-05-01 17:00:00,18,AFVG1,2.9892
2026-05-01 18:00:00,18,AFVG1,2.7701
2026-05-01 19:00:00,18,AFVG1,2.7962
2026-05-01 20:00:00,18,AFVG1,2.836
2026-05-01 21:00:00,18,AFVG1,2.5764
2026-05-01 22:00:00,18,AFVG1,2.7721
2026-05-01 23:00:00,18,AFVG1,2.4688
2026-05-02 00:00:00,18,AFVG1,2.6193
2026-05-02 01:00:00,18,AFVG1,2.1423
2026-05-02 02:00:00,18,AFVG1,2.1772
2026-05-02 03:00:00,18,AFVG1,2.0654
2026-05-02 04:00:00,18,AFVG1,2.2151
2026-05-02 05:00:00,18,AFVG1,2.0864
2026-05-02 06:00:00,18,AFVG1,1.9088
2026-05-02 07:00:00,18,AFVG1,1.7861
2026-05-02 08:00:00,18,AFVG1,1.7891
2026-05-02 09:00:00,18,AFVG1,1.8454
2026-05-02 10:00:00,18,AFVG1,1.8109
2026-05-02 11:00:00,18,AFVG1,1.6312
2026-05-02 12:00:00,18,AFVG1,1.5335
2026-05-02 13:00:00,18,AFVG1,1.5826
2026-05-02 14:00:00,18,AFVG1,1.5599
2026-05-02 15:00:00,18,AFVG1,1.5583
2026-05-02 16:00:00,18,AFVG1,1.4391
2026-05-02 17:00:00,18,AFVG1,1.7617
2026-05-02 18:00:00,18,AFVG1,1.4068
2026-05-02 19:00:00,18,AFVG1,1.7354
2026-05-02 20:00:00,18,AFVG1,1.7319
2026-05-02 21:00:00,18,AFVG1,1.686
2026-05-02 22:00:00,18,AFVG1,1.8528
2026-05-02 23:00:00,18,AFVG1,1.6892
2026-05-03 00:00:00,18,AFVG1,1.5987
2026-05-03 01:00:00,18,AFVG1,1.6141
2026-05-03 02:00:00,18,AFVG1,1.6438
2026-05-03 03:00:00,18,AFVG1,1.9272
2026-05-03 04:00:00,18,AFVG1,1.6415
2026-05-03 05:00:00,18,AFVG1,1.7166
2026-05-03 06:00:00,18,AFVG1,2.2302
2026-05-03 07:00:00,18,AFVG1,2.2261
2026-05-03 08:00:00,18,AFVG1,2.2131
2026-05-03 09:00:00,18,AFVG1,2.3687
2026-05-03 10:00:00,18,AFVG1,2.4274
2026-05-03 11:00:00,18,AFVG1,2.3657
2026-05-03 12:00:00,18,AFVG1,2.2565
2026-05-03 13:00:00,18,AFVG1,2.7526
2026-05-03 14:00:00,18,AFVG1,2.7099
2026-05-03 15:00:00,18,AFVG1,2.5184
2026-05-03 16:00:00,18,AFVG1,2.8265
2026-05-03 17:00:00,18,AFVG1,2.8131
2026-05-03 18:00:00,18,AFVG1,2.9416
2026-05-03 19:00:00,18,AFVG1,2.9821
2026-05-03 20:00:00,18,AFVG1,3.1827
2026-05-03 21:00:00,18,AFVG1,3.1332
2026-05-03 22:00:00,18,AFVG1,3.0511
2026-05-03 23:00:00,18,AFVG1,3.3802
2026-05-01 00:00:00,19,AFVG1,3.544
2026-05-01 01:00:00,19,AFVG1,3.2738
2026-05-01 02:00:00,19,AFVG1,3.5586
2026-05-01 03:00:00,19,AFVG1,3.6331
2026-05-01 04:00:00,19,AFVG1,3.4728
2026-05-01 05:00:00,19,AFVG1,3.5127
2026-05-01 06:00:00,19,AFVG1,3.3519
2026-05-01 07:00:00,19,AFVG1,3.1794
2026-05-01 08:00:00,19,AFVG1,3.489
2026-05-01 09:00:00,19,AFVG1,3.36
2026-05-01 10:00:00,19,AFVG1,3.394
2026-05-01 11:00:00,19,AFVG1,3.2449
2026-05-01 12:00:00,19,AFVG1,3.1863
2026-05-01 13:00:00,19,AFVG1,3.1899
2026-05-01 14:00:00,19,AFVG1,3.0916
2026-05-01 15:00:00,19,AFVG1,3.1625
2026-05-01 16:00:00,19,AFVG1,2.8967
2026-05-01 17:00:00,19,AFVG1,2.6681
2026-05-01 18:00:00,19,AFVG1,2.8282
2026-05-01 19:00:00,19,AFVG1,2.5308
2026-05-01 20:00:00,19,AFVG1,2.2643
2026-05-01 21:00:00,19,AFVG1,2.397
2026-05-01 22:00:00,19,AFVG1,2.4125
2026-05-01 23:00:00,19,AFVG1,2.2757
2026-05-02 00:00:00,19,AFVG1,2.0822
2026-05-02 01:00:00,19,AFVG1,2.1979
2026-05-02 02:00:00,19,AFVG1,2.3348
2026-05-02 03:00:00,19,AFVG1,2.1999
2026-05-02 04:00:00,19,AFVG1,2.0028
2026-05-02 05:00:00,19,AFVG1,2.0693
2026-05-02 06:00:00,19,AFVG1,1.7986
2026-05-02 07:00:00,19,AFVG1,1.6703
2026-05-02 08:00:00,19,AFVG1,1.8471
2026-05-02 09:00:00,19,AFVG1,1.5308
2026-05-02 10:00:00,19,AFVG1,1.6971
2026-05-02 11:00:00,19,AFVG1,1.6027
2026-05-02 12:00:00,19,AFVG1,1.5178
2026-05-02 13:00:00,19,AFVG1,1.4757
2026-05-02 14:00:00,19,AFVG1,1.6938
2026-05-02 15:00:00,19,AFVG1,1.2703
2026-05-02 16:00:00,19,AFVG1,1.5416
2026-05-02 17:00:00,19,AFVG1,1.4573
2026-05-02 18:00:00,19,AFVG1,1.3957
2026-05-02 19:00:00,19,AFVG1,1.526
2026-05-02 20:00:00,19,AFVG1,1.5875
2026-05-02 21:00:00,19,AFVG1,1.5578
2026-05-02 22:00:00,19,AFVG1,1.6367
2026-05-02 23:00:00,19,AFVG1,1.8516
2026-05-03 00:00:00,19,AFVG1,1.5946
2026-05-03 01:00:00,19,AFVG1,1.7985
2026-05-03 02:00:00,19,AFVG1,1.5313
2026-05-03 03:00:00,19,AFVG1,1.9219
2026-05-03 04:00:00,19,AFVG1,1.639
2026-05-03 05:00:00,19,AFVG1,2.0836
2026-05-03 06:00:00,19,AFVG1,1.9909
2026-05-03 07:00:00,19,AFVG1,2.1631
2026-05-03 08:00:00,19,AFVG1,1.9991
2026-05-03 09:00:00,19,AFVG1,2.3018
2026-05-03 10:00:00,19,AFVG1,2.504
2026-05-03 11:00:00,19,AFVG1,2.5565
2026-05-03 12:00:00,19,AFVG1,2.5442
2026-05-03 13:00:00,19,AFVG1,2.6288
2026-05-03 14:00:00,19,AFVG1,2.8837
2026-05-03 15:00:00,19,AFVG1,2.9029
2026-05-03 16:00:00,19,AFVG1,2.7773
2026-05-03 17:00:00,19,AFVG1,2.8601
2026-05-03 18:00:00,19,AFVG1,2.918
2026-05-03 19:00:00,19,AFVG1,3.0839
2026-05-03 20:00:00,19,AFVG1,2.9804
2026-05-03 21:00:00,19,AFVG1,2.8914
2026-05-03 22:00:00,19,AFVG1,3.2381
2026-05-03 23:00:00,19,AFVG1,3.3591
2026-05-01 00:00:00,20,AFVG1,3.5134
2026-05-01 01:00:00,20,AFVG1,3.6589
2026-05-01 02:00:00,20,AFVG1,3.3061
2026-05-01 03:00:00,20,AFVG1,3.4199
2026-05-01 04:00:00,20,AFVG1,3.2705
2026-05-01 05:00:00,20,AFVG1,3.5068
2026-05-01 06:00:00,20,AFVG1,3.4306
2026-05-01 07:00:00,20,AFVG1,3.344
2026-05-01 08:00:00,20,AFVG1,3.3858
2026-05-01 09:00:00,20,AFVG1,3.2309
2026-05-01 10:00:00,20,AFVG1,3.1351
2026-05-01 11:00:00,20,AFVG1,3.4716
2026-05-01 12:00:00,20,AFVG1,3.297
2026-05-01 13:00:00,20,AFVG1,3.0841
2026-05-01 14:00:00,20,AFVG1,2.8126
2026-05-01 15:00:00,20,AFVG1,2.9399
2026-05-01 16:00:00,20,AFVG1,2.9831
2026-05-01 17:00:00,20,AFVG1,2.8447
2026-05-01 18:00:00,20,AFVG1,2.8906
2026-05-01 19:00:00,20,AFVG1,2.8416
2026-05-01 20:00:00,20,AFVG1,2.5622
2026-05-01 21:00:00,20,AFVG1,2.4214
2026-05-01 22:00:00,20,AFVG1,2.3342
2026-05-01 23:00:00,20,AFVG1,2.2638
2026-05-02 00:00:00,20,AFVG1,2.3801
2026-05-02 01:00:00,20,AFVG1,2.1013
2026-05-02 02:00:00,20,AFVG1,1.8355
2026-05-02 03:00:00,20,AFVG1,2.083
2026-05-02 04:00:00,20,AFVG1,1.9274
2026-05-02 05:00:00,20,AFVG1,1.805
2026-05-02 06:00:00,20,AFVG1,1.5177
2026-05-02 07:00:00,20,AFVG1,1.9297
2026-05-02 08:00:00,20,AFVG1,1.8058
2026-05-02 09:00:00,20,AFVG1,1.4835
2026-05-02 10:00:00,20,AFVG1,1.6353
2026-05-02 11:00:00,20,AFVG1,1.4147
2026-05-02 12:00:00,20,AFVG1,1.3443
2026-05-02 13:00:00,20,AFVG1,1.2113
2026-05-02 14:00:00,20,AFVG1,1.6275
2026-05-02 15:00:00,20,AFVG1,1.6339
2026-05-02 16:00:00,20,AFVG1,1.4537
2026-05-02 17:00:00,20,AFVG1,1.4965
2026-05-02 18:00:00,20,AFVG1,1.7808
2026-05-02 19:00:00,20,AFVG1,1.4232
2026-05-02 20:00:00,20,AFVG1,1.3844
2026-05-02 21:00:00,20,AFVG1,1.6134
2026-05-02 22:00:00,20,AFVG1,1.7151
2026-05-02 23:00:00,20,AFVG1,1.6326
2026-05-03 00:00:00,20,AFVG1,1.5133
2026-05-03 01:00:00,20,AFVG1,1.6677
2026-05-03 02:00:00,20,AFVG1,1.946
2026-05-03 03:00:00,20,AFVG1,2.0155
2026-05-03 04:00:00,20,AFVG1,1.7268
2026-05-03 05:00:00,20,AFVG1,1.8668
2026-05-03 06:00:00,20,AFVG1,1.9784
2026-05-03 07:00:00,20,AFVG1,2.2008
2026-05-03 08:00:00,20,AFVG1,2.6162
2026-05-03 09:00:00,20,AFVG1,2.3243
2026-05-03 10:00:00,20,AFVG1,2.4595
2026-05-03 11:00:00,20,AFVG1,2.4139
2026-05-03 12:00:00,20,AFVG1,3.0043
2026-05-03 13:00:00,20,AFVG1,2.6085
2026-05-03 14:00:00,20,AFVG1,2.7029
2026-05-03 15:00:00,20,AFVG1,2.8821
2026-05-03 16:00:00,20,AFVG1,2.7364
2026-05-03 17:00:00,20,AFVG1,3.1298
2026-05-03 18:00:00,20,AFVG1,3.0772
2026-05-03 19:00:00,20,AFVG1,3.0179
2026-05-03 20:00:00,20,AFVG1,3.1164
2026-05-03 21:00:00,20,AFVG1,2.9782
2026-05-03 22:00:00,20,AFVG1,3.2302
2026-05-03 23:00:00,20,AFVG1,3.0179
2026-05-01 00:00:00,21,AFVG1,3.4274
2026-05-01 01:00:00,21,AFVG1,3.4255
2026-05-01 02:00:00,21,AFVG1,3.4095
2026-05-01 03:00:00,21,AFVG1,3.4015
2026-05-01 04:00:00,21,AFVG1,3.3468
2026-05-01 05:00:00,21,AFVG1,3.6356
2026-05-01 06:00:00,21,AFVG1,3.6373
2026-05-01 07:00:00,21,AFVG1,3.3604
2026-05-01 08:00:00,21,AFVG1,3.5157
2026-05-01 09:00:00,21,AFVG1,3.2506
2026-05-01 10:00:00,21,AFVG1,3.1981
2026-05-01 11:00:00,21,AFVG1,3.0609
2026-05-01 12:00:00,21,AFVG1,3.2269
2026-05-01 13:00:00,21,AFVG1,3.1476
2026-05-01 14:00:00,21,AFVG1,2.7902
2026-05-01 15:00:00,21,AFVG1,2.9332
2026-05-01 16:00:00,21,AFVG1,2.7543
2026-05-01 17:00:00,21,AFVG1,2.6169
2026-05-01 18:00:00,21,AFVG1,2.6669
2026-05-01 19:00:00,21,AFVG1,2.3003
2026-05-01 20:00:00,21,AFVG1,2.4398
2026-05-01 21:00:00,21,AFVG1,2.7051
2026-05-01 22:00:00,21,AFVG1,2.4043
2026-05-01 23:00:00,21,AFVG1,2.087
2026-05-02 00:00:00,21,AFVG1,2.2605
2026-05-02 01:00:00,21,AFVG1,2.1131
2026-05-02 02:00:00,21,AFVG1,1.9768
2026-05-02 03:00:00,21,AFVG1,1.8654
2026-05-02 04:00:00,21,AFVG1,1.8856
2026-05-02 05:00:00,21,AFVG1,1.7331
2026-05-02 06:00:00,21,AFVG1,1.7372
2026-05-02 07:00:00,21,AFVG1,1.8204
2026-05-02 08:00:00,21,AFVG1,1.7836
2026-05-02 09:00:00,21,AFVG1,1.4243
2026-05-02 10:00:00,21,AFVG1,1.5122
2026-05-02 11:00:00,21,AFVG1,1.7936
2026-05-02 12:00:00,21,AFVG1,1.7987
2026-05-02 13:00:00,21,AFVG1,1.5681
2026-05-02 14:00:00,21,AFVG1,1.7443
2026-05-02 15:00:00,21,AFVG1,1.6813
2026-05-02 16:00:00,21,AFVG1,1.4843
2026-05-02 17:00:00,21,AFVG1,1.2157
2026-05-02 18:00:00,21,AFVG1,1.5238
2026-05-02 19:00:00,21,AFVG1,1.3652
2026-05-02 20:00:00,21,AFVG1,1.6091
2026-05-02 21:00:00,21,AFVG1,1.888
2026-05-02 22:00:00,21,AFVG1,1.7069
2026-05-02 23:00:00,21,AFVG1,1.6011
2026-05-03 00:00:00,21,AFVG1,1.5981
2026-05-03 01:00:00,21,AFVG1,1.5388
2026-05-03 02:00:00,21,AFVG1,1.6117
2026-05-03 03:00:00,21,AFVG1,2.2101
2026-05-03 04:00:00,21,AFVG1,2.1667
2026-05-03 05:00:00,21,AFVG1,2.0941
2026-05-03 06:00:00,21,AFVG1,2.169
2026-05-03 07:00:00,21,AFVG1,2.2644
2026-05-03 08:00:00,21,AFVG1,2.3522
2026-05-03 09:00:00,21,AFVG1,2.6457
2026-05-03 10:00:00,21,AFVG1,2.5787
2026-05-03 11:00:00,21,AFVG1,2.3059
2026-05-03 12:00:00,21,AFVG1,2.8448
2026-05-03 13:00:00,21,AFVG1,2.4774
2026-05-03 14:00:00,21,AFVG1,2.7852
2026-05-03 15:00:00,21,AFVG1,2.7151
2026-05-03 16:00:00,21,AFVG1,3.0031
2026-05-03 17:00:00,21,AFVG1,2.8789
2026-05-03 18:00:00,21,AFVG1,2.9274
2026-05-03 19:00:00,21,AFVG1,3.0393
2026-05-03 20:00:00,21,AFVG1,3.3756
2026-05-03 21:00:00,21,AFVG1,3.2778
2026-05-03 22:00:00,21,AFVG1,3.4523
2026-05-03 23:00:00,21,AFVG1,3.5968
2026-05-01 00:00:00,22,AFVG1,3.5353
2026-05-01 01:00:00,22,AFVG1,3.5841
2026-05-01 02:00:00,22,AFVG1,3.3454
2026-05-01 03:00:00,22,AFVG1,3.4634
2026-05-01 04:00:00,22,AFVG1,3.2823
2026-05-01 05:00:00,22,AFVG1,3.5095
2026-05-01 06:00:00,22,AFVG1,3.5279
2026-05-01 07:00:00,22,AFVG1,3.4961
2026-05-01 08:00:00,22,AFVG1,3.3003
2026-05-01 09:00:00,22,AFVG1,3.3866
2026-05-01 10:00:00,22,AFVG1,3.1731
2026-05-01 11:00:00,22,AFVG1,3.0484
2026-05-01 12:00:00,22,AFVG1,3.1413
2026-05-01 13:00:00,22,AFVG1,3.1043
2026-05-01 14:00:00,22,AFVG1,3.2519
2026-05-01 15:00:00,22,AFVG1,2.9538
2026-05-01 16:00:00,22,AFVG1,2.5999
2026-05-01 17:00:00,22,AFVG1,2.5372
2026-05-01 18:00:00,22,AFVG1,2.4062
2026-05-01 19:00:00,22,AFVG1,2.5299
2026-05-01 20:00:00,22,AFVG1,2.27
2026-05-01 21:00:00,22,AFVG1,2.5565
2026-05-01 22:00:00,22,AFVG1,2.2266
2026-05-01 23:00:00,22,AFVG1,2.2864
2026-05-02 00:00:00,22,AFVG1,2.1348
2026-05-02 01:00:00,22,AFVG1,2.0883
2026-05-02 02:00:00,22,AFVG1,1.809
2026-05-02 03:00:00,22,AFVG1,1.8911
2026-05-02 04:00:00,22,AFVG1,1.7677
2026-05-02 05:00:00,22,AFVG1,1.757
2026-05-02 06:00:00,22,AFVG1,1.7364
2026-05-02 07:00:00,22,AFVG1,1.7708
2026-05-02 08:00:00,22,AFVG1,1.5553
2026-05-02 09:00:00,22,AFVG1,1.7114
2026-05-02 10:00:00,22,AFVG1,1.6063
2026-05-02 11:00:00,22,AFVG1,1.7783
2026-05-02 12:00:00,22,AFVG1,1.0179
